# MeSH tree C04 (Neoplasms) descriptor -> tree number. One row per pair;
# a descriptor may sit at several nodes. Source: NLM MeSH SPARQL endpoint,
# https://id.nlm.nih.gov/mesh/sparql (inference on).
# Regenerate: python scripts/atlas_baseline.py --refresh-mesh
D018305	C04.557.580.625.600.590.650.550.300
D018306	C04.557.465.625.600.580
D018306	C04.557.470.670.580
D018306	C04.557.580.625.600.580
D018306	C04.588.614.250.195.648
D018307	C04.557.470.700
D018308	C04.557.470.700.600.610
D018309	C04.557.475
D018310	C04.557.475.750.847
D018310	C04.588.322.455.648
D018310	C04.588.322.762.500
D018310	C04.588.945.440.915.500
D018311	C04.557.475.750.751
D018311	C04.588.322.455.464
D018312	C04.557.475.750
D018315	C04.557.465.625.600.380.290.390
D018315	C04.557.470.670.380.290.390
D018315	C04.557.580.625.600.380.290.390
D018316	C04.557.465.625.600.380.400
D018316	C04.557.470.670.380.400
D018316	C04.557.580.625.600.380.400
D018317	C04.557.580.600
D018318	C04.557.580.600.580.585
D018319	C04.557.450.565.590.350.590
D018319	C04.557.450.795.350.590
D018319	C04.557.580.600.580.795
D018321	C04.557.450.565.550.625
D018321	C04.557.580.600.625
D018322	C04.557.645.100
D018323	C04.557.645.375.370.380
D018324	C04.557.645.375.380
D018325	C04.557.645.375.380.370
D018326	C04.557.665
D018327	C04.557.465.625.650.510.385
D018327	C04.557.580.625.650.510.385
D018327	C04.557.665.510.385
D018328	C04.557.465.625.650.510.515
D018328	C04.557.580.625.650.510.515
D018328	C04.557.665.510.515
D018329	C04.557.665.560.615.550
D018330	C04.557.665.560.590
D018331	C04.557.665.560.615.625
D018332	C04.557.665.560.615.625.585
D018333	C04.182.089.530.690.605
D018333	C04.557.695.605
D018335	C04.557.435.710
D018358	C04.557.465.625.650
D018358	C04.557.580.625.650
D018365	C04.697.700
D018442	C04.557.386.480.150.570
D018567	C04.588.180.260
D018761	C04.588.322.400.500
D018761	C04.651.600.500
D018761	C04.700.630.500
D018813	C04.588.322.400.505
D018813	C04.651.600.505
D018813	C04.700.630.505
D018814	C04.588.322.400.510
D018814	C04.651.600.510
D018814	C04.700.630.510
D018827	C04.557.470.200.280
D018827	C04.619.230
D019042	C04.588.839.500
D019043	C04.588.839.750
D019046	C04.588.448.200
D019048	C04.557.470.200.240.500
D019292	C04.588.149.721.828
D019337	C04.588.448
D019572	C04.588.364.818
D019574	C04.588.614.300.600
D019574	C04.588.614.596.240.240
D020288	C04.588.614.250.195.205.200.500
D020295	C04.588.614.250.195.411.100
D020339	C04.557.465.625.600.380.795
D020339	C04.557.470.670.380.795
D020339	C04.557.580.625.600.380.795
D020339	C04.588.614.300.600.600
D020339	C04.588.614.596.240.240.500
D020361	C04.588.614.550
D020361	C04.730.856
D020362	C04.588.614.550.650
D020362	C04.730.856.650
D020363	C04.588.614.550.450
D020363	C04.730.856.437
D020364	C04.588.614.550.700
D020364	C04.730.856.700
D020522	C04.557.386.480.525
D020786	C04.557.645.375.385.500
D020787	C04.557.645.375.185
D020863	C04.588.614.250.387
D021441	C04.557.470.200.025.232.750
D021441	C04.557.470.615.132.750
D021441	C04.588.274.761.750
D021441	C04.588.322.475.750
D023981	C04.557.337.539.775
D023981	C04.557.450.795.853
D030321	C04.557.435.595.220
D030321	C04.588.945.947.535.585.220
D030321	C04.700.900.220
D031901	C04.557.465.955.416
D031901	C04.850.908.416
D031954	C04.557.465.955.207.438
D031954	C04.557.470.200.025.455.750
D031954	C04.850.908.208.438
D034701	C04.557.450.565.465.500
D034701	C04.588.805.309
D034721	C04.557.450.565.465.750
D034801	C04.557.450.565.465.249
D036821	C04.557.450.565.325
D036821	C04.557.450.795.332
D043604	C04.557.465.625.650.700.705.360
D043604	C04.557.580.625.650.700.705.360
D044584	C04.557.470.200.025.232
D044584	C04.557.470.615.132
D045888	C04.182.347
D046152	C04.557.450.565.370
D047688	C04.182.156
D047708	C04.557.450.565.540
D047868	C04.588.894.797.520.933
D049309	C04.557.470.700.040
D049309	C04.588.805.040
D049328	C04.557.665.560.615.530
D049912	C04.557.470.035.415
D049912	C04.588.322.609.292
D049913	C04.557.470.035.012
D049913	C04.588.322.609.145
D050398	C04.588.149.030
D051527	C04.557.695.607
D051642	C04.557.450.565.590.425
D051677	C04.557.450.565.590.425.360
D051677	C04.557.450.795.400
D052958	C04.182.872
D053578	C04.588.614.550.600
D053578	C04.730.856.596
D054000	C04.557.665.560.700
D054066	C04.557.337.428.580.049
D054198	C04.557.337.428.600
D054218	C04.557.337.428.600.620
D054219	C04.557.595
D054363	C04.557.450.565.590.797.750
D054363	C04.588.894.797.640.800
D054364	C04.557.450.565.590.797
D054391	C04.557.386.480.750.199
D054403	C04.557.337.428.080.562
D054403	C04.557.337.428.565.745
D054429	C04.557.337.539.525
D054438	C04.557.337.539.300
D054446	C04.557.386.480.750.800.507
D054685	C04.557.386.480.150.592
D054705	C04.557.450.565.465.249.500
D054705	C04.557.450.565.465.500.500
D054705	C04.588.805.309.500
D054739	C04.557.227.199
D054740	C04.557.227.190
D054747	C04.557.227.380
D054752	C04.557.227.500
D054973	C04.557.450.692
D054975	C04.445.622
D054975	C04.588.614.250.195.885.500.299
D055331	C04.557.435.108
D055613	C04.588.894.797.520.237
D055623	C04.834.450
D055653	C04.588.805.578.500
D055653	C04.700.250.500.500
D055752	C04.588.894.797.520.109.220.624
D055756	C04.588.614.250.580.150
D055847	C04.700.250.500
D055882	C04.557.665.560.580
D056267	C04.557.386.480.750.800.550.600
D056364	C04.182.199
D056364	C04.588.614.250.387.200
D056733	C04.557.450.565.550.312
D056733	C04.588.894.309.500
D057090	C04.557.470.200.025.500
D057091	C04.557.470.035.175.588
D057091	C04.557.470.550.175.588
D058249	C04.700.212
D058288	C04.588.033.740
D058405	C04.557.450.795.315
D058527	C04.557.386.480.750.099
D058617	C04.557.386.150
D058617	C04.557.435.295
D058739	C04.834.020
D058922	C04.588.180.576
D059545	C04.588.364.738
D059545	C04.730.900
D059885	C04.557.645.375.617
D060426	C04.588.614.550.112
D060426	C04.730.856.112
D061206	C04.697.650.695
D061325	C04.588.180.483
D061325	C04.588.322.455.431
D061325	C04.700.517
D062625	C04.557.450.565.590.595.050.500
D062625	C04.557.470.590.482
D062625	C04.557.470.625.050.500
D062688	C04.557.470.200.450.500
D062688	C04.557.470.700.450.500
D062689	C04.557.450.550.400.500
D063646	C04.697.098
D064090	C04.557.386.435
D064090	C04.588.364.447
D064129	C04.588.945.440.770.500
D064726	C04.588.180.788
D065309	C04.834.818.249
D065310	C04.834.818.500
D065311	C04.557.470.200.025.014
D065311	C04.557.470.200.240.124
D065646	C04.557.470.200.725
